block_id,mine_id,x,y,z,volume_m3,density,estimated_mn_pct,kriging_variance,tonnage_t,is_ore
BLK-0821,DEMO-01,275.0,536.92,103.0,32068.4,2.902,15.602,226.1626,93062.5,0
BLK-0822,DEMO-01,275.0,536.92,117.89,32068.4,2.902,14.602,226.5782,93062.5,0
BLK-0823,DEMO-01,275.0,536.92,132.78,32068.4,2.929,13.962,226.4074,93928.3,0
BLK-0824,DEMO-01,275.0,536.92,147.67,32068.4,2.925,13.5,219.0582,93800.1,0
BLK-0825,DEMO-01,275.0,536.92,162.56,32068.4,2.9,9.915,170.875,92998.4,0
BLK-0826,DEMO-01,275.0,536.92,177.44,32068.4,2.908,6.206,87.3139,93254.9,0
BLK-0827,DEMO-01,275.0,536.92,192.33,32068.4,2.904,3.793,93.9528,93126.6,0
BLK-0828,DEMO-01,275.0,536.92,207.22,32068.4,2.94,5.183,108.3115,94281.1,0
BLK-0829,DEMO-01,275.0,536.92,222.11,32068.4,2.928,9.648,159.0248,93896.3,0
BLK-0830,DEMO-01,275.0,536.92,237.0,32068.4,2.911,12.668,209.9284,93351.1,0
BLK-0831,DEMO-01,275.0,580.0,103.0,32068.4,2.924,14.431,224.9704,93768.0,0
BLK-0832,DEMO-01,275.0,580.0,117.89,32068.4,2.898,14.276,225.1616,92934.2,0
BLK-0833,DEMO-01,275.0,580.0,132.78,32068.4,2.907,14.484,227.5718,93222.8,0
BLK-0834,DEMO-01,275.0,580.0,147.67,32068.4,2.918,12.987,221.3427,93575.6,0
BLK-0835,DEMO-01,275.0,580.0,162.56,32068.4,2.922,10.836,179.9428,93703.9,0
BLK-0836,DEMO-01,275.0,580.0,177.44,32068.4,2.915,7.34,119.1016,93479.4,0
BLK-0837,DEMO-01,275.0,580.0,192.33,32068.4,2.919,5.305,127.279,93607.7,0
BLK-0838,DEMO-01,275.0,580.0,207.22,32068.4,2.917,6.727,134.6731,93543.5,0
BLK-0839,DEMO-01,275.0,580.0,222.11,32068.4,2.914,9.575,171.8128,93447.3,0
BLK-0840,DEMO-01,275.0,580.0,237.0,32068.4,2.912,12.974,212.4812,93383.2,0
BLK-0841,DEMO-01,325.0,20.0,103.0,32068.4,2.911,20.292,223.1935,93351.1,1
BLK-0842,DEMO-01,325.0,20.0,117.89,32068.4,2.919,18.697,224.7103,93607.7,0
BLK-0843,DEMO-01,325.0,20.0,132.78,32068.4,2.928,14.904,227.2695,93896.3,0
BLK-0844,DEMO-01,325.0,20.0,147.67,32068.4,2.973,15.327,225.1199,95339.4,0
BLK-0845,DEMO-01,325.0,20.0,162.56,32068.4,2.951,18.778,201.9191,94633.8,0
BLK-0846,DEMO-01,325.0,20.0,177.44,32068.4,2.908,21.724,158.0981,93254.9,1
BLK-0847,DEMO-01,325.0,20.0,192.33,32068.4,2.922,20.293,120.3278,93703.9,1
BLK-0848,DEMO-01,325.0,20.0,207.22,32068.4,2.936,12.958,129.276,94152.8,0
BLK-0849,DEMO-01,325.0,20.0,222.11,32068.4,2.918,13.266,185.9559,93575.6,0
BLK-0850,DEMO-01,325.0,20.0,237.0,32068.4,2.911,16.035,222.8506,93351.1,0
BLK-0851,DEMO-01,325.0,63.08,103.0,32068.4,2.919,20.292,223.1935,93607.7,1
BLK-0852,DEMO-01,325.0,63.08,117.89,32068.4,2.905,20.292,223.1935,93158.7,1
BLK-0853,DEMO-01,325.0,63.08,132.78,32068.4,3.019,18.709,224.8329,96814.5,0
BLK-0854,DEMO-01,325.0,63.08,147.67,32068.4,3.13,15.664,222.5926,100374.1,0
BLK-0855,DEMO-01,325.0,63.08,162.56,32068.4,2.961,19.595,184.4375,94954.5,0
BLK-0856,DEMO-01,325.0,63.08,177.44,32068.4,2.915,27.501,104.7004,93479.4,1
BLK-0857,DEMO-01,325.0,63.08,192.33,32068.4,2.909,24.715,88.9387,93287.0,1
BLK-0858,DEMO-01,325.0,63.08,207.22,32068.4,2.934,12.842,99.8287,94088.7,0
BLK-0859,DEMO-01,325.0,63.08,222.11,32068.4,2.914,9.002,156.9206,93447.3,0
BLK-0860,DEMO-01,325.0,63.08,237.0,32068.4,2.918,14.444,211.2046,93575.6,0
BLK-0861,DEMO-01,325.0,106.15,103.0,32068.4,2.926,18.88,221.794,93832.1,0
BLK-0862,DEMO-01,325.0,106.15,117.89,32068.4,3.01,18.88,221.794,96525.9,0
BLK-0863,DEMO-01,325.0,106.15,132.78,32068.4,3.391,20.836,224.5666,108743.9,1
BLK-0864,DEMO-01,325.0,106.15,147.67,32068.4,3.144,15.917,222.9722,100823.0,0
BLK-0865,DEMO-01,325.0,106.15,162.56,32068.4,2.907,22.104,178.2407,93222.8,1
BLK-0866,DEMO-01,325.0,106.15,177.44,32068.4,2.92,32.832,64.0766,93639.7,1
BLK-0867,DEMO-01,325.0,106.15,192.33,32068.4,2.916,28.436,67.5017,93511.5,1
BLK-0868,DEMO-01,325.0,106.15,207.22,32068.4,2.918,11.487,82.8355,93575.6,0
BLK-0869,DEMO-01,325.0,106.15,222.11,32068.4,2.917,4.956,129.7647,93543.5,0
BLK-0870,DEMO-01,325.0,106.15,237.0,32068.4,2.92,12.426,200.9484,93639.7,0
BLK-0871,DEMO-01,325.0,149.23,103.0,32068.4,2.958,19.968,219.553,94858.3,0
BLK-0872,DEMO-01,325.0,149.23,117.89,32068.4,3.321,19.339,221.5987,106499.2,0
BLK-0873,DEMO-01,325.0,149.23,132.78,32068.4,3.683,20.204,224.5086,118107.9,1
BLK-0874,DEMO-01,325.0,149.23,147.67,32068.4,3.072,21.409,220.4904,98514.1,1
BLK-0875,DEMO-01,325.0,149.23,162.56,32068.4,2.925,24.043,184.9004,93800.1,1
BLK-0876,DEMO-01,325.0,149.23,177.44,32068.4,2.922,36.792,102.5193,93703.9,1
BLK-0877,DEMO-01,325.0,149.23,192.33,32068.4,2.953,31.874,68.5154,94698.0,1
BLK-0878,DEMO-01,325.0,149.23,207.22,32068.4,2.924,9.259,76.0358,93768.0,0
BLK-0879,DEMO-01,325.0,149.23,222.11,32068.4,2.931,3.498,118.799,93992.5,0
BLK-0880,DEMO-01,325.0,149.23,237.0,32068.4,2.912,8.298,197.3495,93383.2,0
BLK-0881,DEMO-01,325.0,192.31,103.0,32068.4,2.917,20.911,219.765,93543.5,1
BLK-0882,DEMO-01,325.0,192.31,117.89,32068.4,3.28,20.911,219.765,105184.4,1
BLK-0883,DEMO-01,325.0,192.31,132.78,32068.4,3.94,20.315,221.5492,126349.5,1
BLK-0884,DEMO-01,325.0,192.31,147.67,32068.4,3.212,20.614,220.4475,103003.7,1
BLK-0885,DEMO-01,325.0,192.31,162.56,32068.4,2.93,26.185,188.1305,93960.4,1
BLK-0886,DEMO-01,325.0,192.31,177.44,32068.4,2.913,38.2,115.4904,93415.2,1
BLK-0887,DEMO-01,325.0,192.31,192.33,32068.4,2.911,35.628,79.8099,93351.1,1
BLK-0888,DEMO-01,325.0,192.31,207.22,32068.4,2.914,13.629,89.821,93447.3,0
BLK-0889,DEMO-01,325.0,192.31,222.11,32068.4,2.926,3.88,135.7702,93832.1,0
BLK-0890,DEMO-01,325.0,192.31,237.0,32068.4,2.927,12.536,202.8042,93864.2,0
BLK-0891,DEMO-01,325.0,235.38,103.0,32068.4,2.903,19.466,219.5928,93094.6,0
BLK-0892,DEMO-01,325.0,235.38,117.89,32068.4,2.986,19.466,219.5928,95756.2,0
BLK-0893,DEMO-01,325.0,235.38,132.78,32068.4,3.567,19.466,219.5928,114388.0,0
BLK-0894,DEMO-01,325.0,235.38,147.67,32068.4,3.676,20.254,215.9988,117883.4,1
BLK-0895,DEMO-01,325.0,235.38,162.56,32068.4,3.003,25.285,178.8111,96301.4,1
BLK-0896,DEMO-01,325.0,235.38,177.44,32068.4,2.938,37.771,101.3993,94217.0,1
BLK-0897,DEMO-01,325.0,235.38,192.33,32068.4,2.911,39.116,71.3175,93351.1,1
BLK-0898,DEMO-01,325.0,235.38,207.22,32068.4,2.919,18.327,116.4328,93607.7,0
BLK-0899,DEMO-01,325.0,235.38,222.11,32068.4,2.924,7.924,163.3175,93768.0,0
BLK-0900,DEMO-01,325.0,235.38,237.0,32068.4,2.905,16.909,211.0783,93158.7,0
BLK-0901,DEMO-01,325.0,278.46,103.0,32068.4,2.915,19.254,219.0374,93479.4,0
BLK-0902,DEMO-01,325.0,278.46,117.89,32068.4,2.916,19.592,219.6116,93511.5,0
BLK-0903,DEMO-01,325.0,278.46,132.78,32068.4,3.056,21.828,221.7396,98001.0,1
BLK-0904,DEMO-01,325.0,278.46,147.67,32068.4,3.55,21.762,216.671,113842.8,1
BLK-0905,DEMO-01,325.0,278.46,162.56,32068.4,3.221,22.571,173.2088,103292.3,1
BLK-0906,DEMO-01,325.0,278.46,177.44,32068.4,2.922,32.677,91.987,93703.9,1
BLK-0907,DEMO-01,325.0,278.46,192.33,32068.4,2.924,35.685,88.1226,93768.0,1
BLK-0908,DEMO-01,325.0,278.46,207.22,32068.4,2.92,19.899,130.2583,93639.7,0
BLK-0909,DEMO-01,325.0,278.46,222.11,32068.4,2.898,10.847,169.783,92934.2,0
BLK-0910,DEMO-01,325.0,278.46,237.0,32068.4,2.923,16.799,211.1539,93735.9,0
BLK-0911,DEMO-01,325.0,321.54,103.0,32068.4,2.898,22.008,222.733,92934.2,1
BLK-0912,DEMO-01,325.0,321.54,117.89,32068.4,2.925,22.008,222.733,93800.1,1
BLK-0913,DEMO-01,325.0,321.54,132.78,32068.4,2.963,23.377,223.1943,95018.7,1
BLK-0914,DEMO-01,325.0,321.54,147.67,32068.4,3.237,21.657,220.4496,103805.4,1
BLK-0915,DEMO-01,325.0,321.54,162.56,32068.4,3.101,20.456,178.3731,99444.1,1
BLK-0916,DEMO-01,325.0,321.54,177.44,32068.4,2.931,24.198,113.8123,93992.5,1
BLK-0917,DEMO-01,325.0,321.54,192.33,32068.4,2.929,27.488,113.4026,93928.3,1
BLK-0918,DEMO-01,325.0,321.54,207.22,32068.4,2.906,16.524,121.3272,93190.8,0
BLK-0919,DEMO-01,325.0,321.54,222.11,32068.4,2.908,10.131,145.1199,93254.9,0
BLK-0920,DEMO-01,325.0,321.54,237.0,32068.4,2.922,13.093,199.835,93703.9,0
BLK-0921,DEMO-01,325.0,364.62,103.0,32068.4,2.923,21.021,224.5144,93735.9,1
BLK-0922,DEMO-01,325.0,364.62,117.89,32068.4,2.887,20.663,226.7099,92581.5,1
BLK-0923,DEMO-01,325.0,364.62,132.78,32068.4,3.003,20.819,226.8117,96301.4,1
BLK-0924,DEMO-01,325.0,364.62,147.67,32068.4,3.07,20.983,226.0346,98450.0,1
BLK-0925,DEMO-01,325.0,364.62,162.56,32068.4,2.962,17.977,188.3945,94986.6,0
BLK-0926,DEMO-01,325.0,364.62,177.44,32068.4,2.915,16.402,131.7286,93479.4,0
BLK-0927,DEMO-01,325.0,364.62,192.33,32068.4,2.892,18.059,123.1484,92741.8,0
BLK-0928,DEMO-01,325.0,364.62,207.22,32068.4,2.925,12.899,102.2934,93800.1,0
BLK-0929,DEMO-01,325.0,364.62,222.11,32068.4,2.909,7.497,112.1504,93287.0,0
BLK-0930,DEMO-01,325.0,364.62,237.0,32068.4,2.923,11.812,192.0897,93735.9,0
BLK-0931,DEMO-01,325.0,407.69,103.0,32068.4,2.913,18.075,227.0542,93415.2,0
BLK-0932,DEMO-01,325.0,407.69,117.89,32068.4,2.928,18.911,226.819,93896.3,0
BLK-0933,DEMO-01,325.0,407.69,132.78,32068.4,2.951,18.004,228.508,94633.8,0
BLK-0934,DEMO-01,325.0,407.69,147.67,32068.4,2.953,19.054,226.638,94698.0,0
BLK-0935,DEMO-01,325.0,407.69,162.56,32068.4,2.902,15.448,185.1758,93062.5,0
BLK-0936,DEMO-01,325.0,407.69,177.44,32068.4,2.946,12.23,123.9161,94473.5,0
BLK-0937,DEMO-01,325.0,407.69,192.33,32068.4,2.946,11.35,117.8618,94473.5,0
BLK-0938,DEMO-01,325.0,407.69,207.22,32068.4,2.938,7.939,111.728,94217.0,0
BLK-0939,DEMO-01,325.0,407.69,222.11,32068.4,2.933,8.602,126.7447,94056.6,0
BLK-0940,DEMO-01,325.0,407.69,237.0,32068.4,2.915,13.456,195.2517,93479.4,0
BLK-0941,DEMO-01,325.0,450.77,103.0,32068.4,2.932,18.075,227.0542,94024.5,0
BLK-0942,DEMO-01,325.0,450.77,117.89,32068.4,2.92,19.234,228.8184,93639.7,0
BLK-0943,DEMO-01,325.0,450.77,132.78,32068.4,2.907,19.234,228.8184,93222.8,0
BLK-0944,DEMO-01,325.0,450.77,147.67,32068.4,2.939,17.702,223.9377,94249.0,0
BLK-0945,DEMO-01,325.0,450.77,162.56,32068.4,2.931,12.662,172.2931,93992.5,0
BLK-0946,DEMO-01,325.0,450.77,177.44,32068.4,2.916,6.942,91.7741,93511.5,0
BLK-0947,DEMO-01,325.0,450.77,192.33,32068.4,2.9,6.131,99.5195,92998.4,0
BLK-0948,DEMO-01,325.0,450.77,207.22,32068.4,2.908,6.179,133.6511,93254.9,0
BLK-0949,DEMO-01,325.0,450.77,222.11,32068.4,2.892,7.665,163.8505,92741.8,0
BLK-0950,DEMO-01,325.0,450.77,237.0,32068.4,2.929,11.686,206.7316,93928.3,0
BLK-0951,DEMO-01,325.0,493.85,103.0,32068.4,2.895,17.679,226.6699,92838.0,0
BLK-0952,DEMO-01,325.0,493.85,117.89,32068.4,2.921,17.679,226.6699,93671.8,0
BLK-0953,DEMO-01,325.0,493.85,132.78,32068.4,2.907,19.234,228.8184,93222.8,0
BLK-0954,DEMO-01,325.0,493.85,147.67,32068.4,2.898,18.398,219.6701,92934.2,0
BLK-0955,DEMO-01,325.0,493.85,162.56,32068.4,2.919,9.044,161.4291,93607.7,0
BLK-0956,DEMO-01,325.0,493.85,177.44,32068.4,2.912,3.996,73.5047,93383.2,0
BLK-0957,DEMO-01,325.0,493.85,192.33,32068.4,2.927,3.341,74.1304,93864.2,0
BLK-0958,DEMO-01,325.0,493.85,207.22,32068.4,2.899,5.325,141.1748,92966.3,0
BLK-0959,DEMO-01,325.0,493.85,222.11,32068.4,2.906,8.74,183.349,93190.8,0
BLK-0960,DEMO-01,325.0,493.85,237.0,32068.4,2.885,12.801,214.3678,92517.3,0
BLK-0961,DEMO-01,325.0,536.92,103.0,32068.4,2.887,17.679,226.6699,92581.5,0
BLK-0962,DEMO-01,325.0,536.92,117.89,32068.4,2.94,15.844,227.0509,94281.1,0
BLK-0963,DEMO-01,325.0,536.92,132.78,32068.4,2.944,15.844,227.0509,94409.4,0
BLK-0964,DEMO-01,325.0,536.92,147.67,32068.4,2.918,15.237,217.2602,93575.6,0
BLK-0965,DEMO-01,325.0,536.92,162.56,32068.4,2.905,8.319,157.5548,93158.7,0
BLK-0966,DEMO-01,325.0,536.92,177.44,32068.4,2.912,3.963,49.6795,93383.2,0
BLK-0967,DEMO-01,325.0,536.92,192.33,32068.4,2.928,3.994,38.9895,93896.3,0
BLK-0968,DEMO-01,325.0,536.92,207.22,32068.4,2.909,5.805,142.3567,93287.0,0
BLK-0969,DEMO-01,325.0,536.92,222.11,32068.4,2.919,8.722,191.4424,93607.7,0
BLK-0970,DEMO-01,325.0,536.92,237.0,32068.4,2.916,10.837,217.2774,93511.5,0
BLK-0971,DEMO-01,325.0,580.0,103.0,32068.4,2.909,14.308,224.5069,93287.0,0
BLK-0972,DEMO-01,325.0,580.0,117.89,32068.4,2.909,15.844,227.0509,93287.0,0
BLK-0973,DEMO-01,325.0,580.0,132.78,32068.4,2.92,15.844,227.0509,93639.7,0
BLK-0974,DEMO-01,325.0,580.0,147.67,32068.4,2.903,14.183,219.969,93094.6,0
BLK-0975,DEMO-01,325.0,580.0,162.56,32068.4,2.922,11.076,168.073,93703.9,0
BLK-0976,DEMO-01,325.0,580.0,177.44,32068.4,2.91,6.391,90.3213,93319.0,0
BLK-0977,DEMO-01,325.0,580.0,192.33,32068.4,2.918,4.629,104.0472,93575.6,0
BLK-0978,DEMO-01,325.0,580.0,207.22,32068.4,2.934,5.389,160.3197,94088.7,0
BLK-0979,DEMO-01,325.0,580.0,222.11,32068.4,2.914,7.244,200.5421,93447.3,0
BLK-0980,DEMO-01,325.0,580.0,237.0,32068.4,2.928,11.458,220.2162,93896.3,0
BLK-0981,DEMO-01,375.0,20.0,103.0,32068.4,2.893,15.884,222.4833,92773.9,0
BLK-0982,DEMO-01,375.0,20.0,117.89,32068.4,2.91,14.52,225.9031,93319.0,0
BLK-0983,DEMO-01,375.0,20.0,132.78,32068.4,2.919,13.922,225.8764,93607.7,0
BLK-0984,DEMO-01,375.0,20.0,147.67,32068.4,2.991,13.992,222.6657,95916.6,0
BLK-0985,DEMO-01,375.0,20.0,162.56,32068.4,2.998,15.195,195.3227,96141.1,0
BLK-0986,DEMO-01,375.0,20.0,177.44,32068.4,2.939,21.085,157.0128,94249.0,1
BLK-0987,DEMO-01,375.0,20.0,192.33,32068.4,2.936,24.596,138.1133,94152.8,1
BLK-0988,DEMO-01,375.0,20.0,207.22,32068.4,2.906,18.912,154.2646,93190.8,0
BLK-0989,DEMO-01,375.0,20.0,222.11,32068.4,2.913,12.233,203.2908,93415.2,0
BLK-0990,DEMO-01,375.0,20.0,237.0,32068.4,2.921,16.107,229.2598,93671.8,0
BLK-0991,DEMO-01,375.0,63.08,103.0,32068.4,2.919,18.337,221.8492,93607.7,0
BLK-0992,DEMO-01,375.0,63.08,117.89,32068.4,2.938,14.67,223.7415,94217.0,0
BLK-0993,DEMO-01,375.0,63.08,132.78,32068.4,2.966,14.52,225.9031,95114.9,0
BLK-0994,DEMO-01,375.0,63.08,147.67,32068.4,3.209,14.474,222.6563,102907.5,0
BLK-0995,DEMO-01,375.0,63.08,162.56,32068.4,3.089,17.236,181.6815,99059.3,0
BLK-0996,DEMO-01,375.0,63.08,177.44,32068.4,2.918,28.02,117.6182,93575.6,1
BLK-0997,DEMO-01,375.0,63.08,192.33,32068.4,2.913,31.966,87.7049,93415.2,1
BLK-0998,DEMO-01,375.0,63.08,207.22,32068.4,2.901,20.084,109.464,93030.4,1
BLK-0999,DEMO-01,375.0,63.08,222.11,32068.4,2.923,9.446,178.7454,93735.9,0
BLK-1000,DEMO-01,375.0,63.08,237.0,32068.4,2.911,12.503,220.6708,93351.1,0
BLK-1001,DEMO-01,375.0,106.15,103.0,32068.4,2.908,19.296,220.496,93254.9,0
BLK-1002,DEMO-01,375.0,106.15,117.89,32068.4,2.956,18.28,221.9839,94794.2,0
BLK-1003,DEMO-01,375.0,106.15,132.78,32068.4,3.31,14.67,223.7415,106146.4,0
BLK-1004,DEMO-01,375.0,106.15,147.67,32068.4,3.455,14.762,222.6105,110796.3,0
BLK-1005,DEMO-01,375.0,106.15,162.56,32068.4,2.981,19.915,179.1712,95595.9,0
BLK-1006,DEMO-01,375.0,106.15,177.44,32068.4,2.932,33.682,94.0525,94024.5,1
BLK-1007,DEMO-01,375.0,106.15,192.33,32068.4,2.911,35.741,60.3164,93351.1,1
BLK-1008,DEMO-01,375.0,106.15,207.22,32068.4,2.925,16.823,76.8878,93800.1,0
BLK-1009,DEMO-01,375.0,106.15,222.11,32068.4,2.919,5.474,148.748,93607.7,0
BLK-1010,DEMO-01,375.0,106.15,237.0,32068.4,2.926,11.476,212.2673,93832.1,0
BLK-1011,DEMO-01,375.0,149.23,103.0,32068.4,2.921,18.968,219.2946,93671.8,0
BLK-1012,DEMO-01,375.0,149.23,117.89,32068.4,3.055,19.358,219.6937,97969.0,0
BLK-1013,DEMO-01,375.0,149.23,132.78,32068.4,3.804,17.673,222.0649,121988.2,0
BLK-1014,DEMO-01,375.0,149.23,147.67,32068.4,3.41,15.266,222.361,109353.2,0
BLK-1015,DEMO-01,375.0,149.23,162.56,32068.4,2.956,22.137,184.7751,94794.2,1
BLK-1016,DEMO-01,375.0,149.23,177.44,32068.4,2.925,37.615,101.2427,93800.1,1
BLK-1017,DEMO-01,375.0,149.23,192.33,32068.4,2.906,36.619,56.7552,93190.8,1
BLK-1018,DEMO-01,375.0,149.23,207.22,32068.4,2.904,8.899,46.9641,93126.6,0
BLK-1019,DEMO-01,375.0,149.23,222.11,32068.4,2.925,4.265,123.0898,93800.1,0
BLK-1020,DEMO-01,375.0,149.23,237.0,32068.4,2.912,8.087,206.6071,93383.2,0
BLK-1021,DEMO-01,375.0,192.31,103.0,32068.4,2.93,18.038,219.4533,93960.4,0
BLK-1022,DEMO-01,375.0,192.31,117.89,32068.4,3.004,18.968,219.2946,96333.5,0
BLK-1023,DEMO-01,375.0,192.31,132.78,32068.4,3.734,18.168,221.4321,119743.4,0
BLK-1024,DEMO-01,375.0,192.31,147.67,32068.4,3.669,17.434,219.2016,117659.0,0
BLK-1025,DEMO-01,375.0,192.31,162.56,32068.4,2.992,23.671,182.8117,95948.7,1
BLK-1026,DEMO-01,375.0,192.31,177.44,32068.4,2.912,37.772,101.9922,93383.2,1
BLK-1027,DEMO-01,375.0,192.31,192.33,32068.4,2.919,38.151,50.2287,93607.7,1
BLK-1028,DEMO-01,375.0,192.31,207.22,32068.4,2.932,12.113,75.5299,94024.5,0
BLK-1029,DEMO-01,375.0,192.31,222.11,32068.4,2.915,4.661,131.7295,93479.4,0
BLK-1030,DEMO-01,375.0,192.31,237.0,32068.4,2.923,11.219,206.9485,93735.9,0
BLK-1031,DEMO-01,375.0,235.38,103.0,32068.4,2.917,20.296,220.3233,93543.5,1
BLK-1032,DEMO-01,375.0,235.38,117.89,32068.4,2.923,20.296,220.3233,93735.9,1
BLK-1033,DEMO-01,375.0,235.38,132.78,32068.4,3.141,19.829,222.7835,100726.8,0
BLK-1034,DEMO-01,375.0,235.38,147.67,32068.4,3.753,19.437,217.177,120352.7,0
BLK-1035,DEMO-01,375.0,235.38,162.56,32068.4,3.264,21.809,172.0795,104671.3,1
BLK-1036,DEMO-01,375.0,235.38,177.44,32068.4,2.934,32.572,96.1684,94088.7,1
BLK-1037,DEMO-01,375.0,235.38,192.33,32068.4,2.907,36.488,47.9228,93222.8,1
BLK-1038,DEMO-01,375.0,235.38,207.22,32068.4,2.914,14.95,108.0698,93447.3,0
BLK-1039,DEMO-01,375.0,235.38,222.11,32068.4,2.92,6.202,156.5692,93639.7,0
BLK-1040,DEMO-01,375.0,235.38,237.0,32068.4,2.927,13.814,210.6462,93864.2,0
BLK-1041,DEMO-01,375.0,278.46,103.0,32068.4,2.926,18.581,221.6341,93832.1,0
BLK-1042,DEMO-01,375.0,278.46,117.89,32068.4,2.902,19.665,222.7287,93062.5,0
BLK-1043,DEMO-01,375.0,278.46,132.78,32068.4,2.945,20.802,223.1632,94441.4,1
BLK-1044,DEMO-01,375.0,278.46,147.67,32068.4,3.186,17.401,214.2873,102169.9,0
BLK-1045,DEMO-01,375.0,278.46,162.56,32068.4,3.381,17.575,158.8301,108423.3,0
BLK-1046,DEMO-01,375.0,278.46,177.44,32068.4,3.022,22.103,62.4437,96910.7,1
BLK-1047,DEMO-01,375.0,278.46,192.33,32068.4,2.937,26.773,87.3213,94184.9,1
BLK-1048,DEMO-01,375.0,278.46,207.22,32068.4,2.92,13.724,119.8803,93639.7,0
BLK-1049,DEMO-01,375.0,278.46,222.11,32068.4,2.926,7.848,160.0801,93832.1,0
BLK-1050,DEMO-01,375.0,278.46,237.0,32068.4,2.926,14.577,208.881,93832.1,0
BLK-1051,DEMO-01,375.0,321.54,103.0,32068.4,2.935,22.182,223.6741,94120.8,1
BLK-1052,DEMO-01,375.0,321.54,117.89,32068.4,2.926,21.235,224.9842,93832.1,1
BLK-1053,DEMO-01,375.0,321.54,132.78,32068.4,2.902,21.235,224.9842,93062.5,1
BLK-1054,DEMO-01,375.0,321.54,147.67,32068.4,3.035,19.232,218.1602,97327.6,0
BLK-1055,DEMO-01,375.0,321.54,162.56,32068.4,3.177,15.119,161.3811,101881.3,0
BLK-1056,DEMO-01,375.0,321.54,177.44,32068.4,2.978,13.831,75.4123,95499.7,0
BLK-1057,DEMO-01,375.0,321.54,192.33,32068.4,2.905,17.372,101.5729,93158.7,0
BLK-1058,DEMO-01,375.0,321.54,207.22,32068.4,2.923,11.517,112.0768,93735.9,0
BLK-1059,DEMO-01,375.0,321.54,222.11,32068.4,2.913,8.14,134.8954,93415.2,0
BLK-1060,DEMO-01,375.0,321.54,237.0,32068.4,2.921,13.334,199.3386,93671.8,0
BLK-1061,DEMO-01,375.0,364.62,103.0,32068.4,2.926,21.175,225.8658,93832.1,1
BLK-1062,DEMO-01,375.0,364.62,117.89,32068.4,2.909,21.175,225.8658,93287.0,1
BLK-1063,DEMO-01,375.0,364.62,132.78,32068.4,2.907,21.175,225.8658,93222.8,1
BLK-1064,DEMO-01,375.0,364.62,147.67,32068.4,2.987,17.696,223.038,95788.3,0
BLK-1065,DEMO-01,375.0,364.62,162.56,32068.4,2.985,12.566,172.8746,95724.2,0
BLK-1066,DEMO-01,375.0,364.62,177.44,32068.4,2.927,9.775,104.8653,93864.2,0
BLK-1067,DEMO-01,375.0,364.62,192.33,32068.4,2.899,9.48,114.6176,92966.3,0
BLK-1068,DEMO-01,375.0,364.62,207.22,32068.4,2.913,7.039,98.0965,93415.2,0
BLK-1069,DEMO-01,375.0,364.62,222.11,32068.4,2.926,4.71,102.4236,93832.1,0
BLK-1070,DEMO-01,375.0,364.62,237.0,32068.4,2.924,8.127,190.5633,93768.0,0
BLK-1071,DEMO-01,375.0,407.69,103.0,32068.4,2.906,18.339,227.1909,93190.8,0
BLK-1072,DEMO-01,375.0,407.69,117.89,32068.4,2.901,18.339,227.1909,93030.4,0
BLK-1073,DEMO-01,375.0,407.69,132.78,32068.4,2.926,18.834,227.5656,93832.1,0
BLK-1074,DEMO-01,375.0,407.69,147.67,32068.4,2.951,18.39,221.437,94633.8,0
BLK-1075,DEMO-01,375.0,407.69,162.56,32068.4,2.929,11.944,169.5839,93928.3,0
BLK-1076,DEMO-01,375.0,407.69,177.44,32068.4,2.91,6.498,102.1777,93319.0,0
BLK-1077,DEMO-01,375.0,407.69,192.33,32068.4,2.92,6.865,118.7816,93639.7,0
BLK-1078,DEMO-01,375.0,407.69,207.22,32068.4,2.936,6.019,114.3219,94152.8,0
BLK-1079,DEMO-01,375.0,407.69,222.11,32068.4,2.919,7.184,123.4459,93607.7,0
BLK-1080,DEMO-01,375.0,407.69,237.0,32068.4,2.895,9.267,194.8466,92838.0,0
BLK-1081,DEMO-01,375.0,450.77,103.0,32068.4,2.919,18.075,227.0542,93607.7,0
BLK-1082,DEMO-01,375.0,450.77,117.89,32068.4,2.944,18.075,227.0542,94409.4,0
BLK-1083,DEMO-01,375.0,450.77,132.78,32068.4,2.903,19.101,228.8031,93094.6,0
BLK-1084,DEMO-01,375.0,450.77,147.67,32068.4,2.921,18.555,220.3811,93671.8,0
BLK-1085,DEMO-01,375.0,450.77,162.56,32068.4,2.914,11.055,159.4083,93447.3,0
BLK-1086,DEMO-01,375.0,450.77,177.44,32068.4,2.917,4.5,62.1152,93543.5,0
BLK-1087,DEMO-01,375.0,450.77,192.33,32068.4,2.919,5.634,108.2082,93607.7,0
BLK-1088,DEMO-01,375.0,450.77,207.22,32068.4,2.931,6.365,142.5394,93992.5,0
BLK-1089,DEMO-01,375.0,450.77,222.11,32068.4,2.917,7.293,168.9195,93543.5,0
BLK-1090,DEMO-01,375.0,450.77,237.0,32068.4,2.933,7.417,208.6664,94056.6,0
BLK-1091,DEMO-01,375.0,493.85,103.0,32068.4,2.915,15.831,228.4929,93479.4,0
BLK-1092,DEMO-01,375.0,493.85,117.89,32068.4,2.912,15.831,228.4929,93383.2,0
BLK-1093,DEMO-01,375.0,493.85,132.78,32068.4,2.908,15.831,228.4929,93254.9,0
BLK-1094,DEMO-01,375.0,493.85,147.67,32068.4,2.893,16.396,218.6018,92773.9,0
