date,mine_id,equipment_id,equipment_type,downtime_h,availability,failure,repair_h
2023-02-09,DEMO-01,LD-01,loader,1.04,0.957,0,0.0
2023-02-10,DEMO-01,LD-01,loader,0.29,0.988,0,0.0
2023-02-11,DEMO-01,LD-01,loader,3.45,0.856,0,0.0
2023-02-12,DEMO-01,LD-01,loader,1.33,0.945,0,0.0
2023-02-13,DEMO-01,LD-01,loader,4.12,0.828,0,0.0
2023-02-14,DEMO-01,LD-01,loader,3.31,0.862,0,0.0
2023-02-15,DEMO-01,LD-01,loader,1.02,0.957,0,0.0
2023-02-16,DEMO-01,LD-01,loader,0.42,0.982,0,0.0
2023-02-17,DEMO-01,LD-01,loader,0.83,0.965,0,0.0
2023-02-18,DEMO-01,LD-01,loader,2.31,0.904,0,0.0
2023-02-19,DEMO-01,LD-01,loader,0.2,0.992,0,0.0
2023-02-20,DEMO-01,LD-01,loader,1.91,0.92,0,0.0
2023-02-21,DEMO-01,LD-01,loader,1.39,0.942,0,0.0
2023-02-22,DEMO-01,LD-01,loader,1.68,0.93,0,0.0
2023-02-23,DEMO-01,LD-01,loader,0.82,0.966,0,0.0
2023-02-24,DEMO-01,LD-01,loader,1.01,0.958,0,0.0
2023-02-25,DEMO-01,LD-01,loader,1.3,0.946,0,0.0
2023-02-26,DEMO-01,LD-01,loader,1.08,0.955,0,0.0
2023-02-27,DEMO-01,LD-01,loader,0.1,0.996,0,0.0
2023-02-28,DEMO-01,LD-01,loader,1.88,0.921,0,0.0
2023-03-01,DEMO-01,LD-01,loader,0.69,0.971,0,0.0
2023-03-02,DEMO-01,LD-01,loader,7.11,0.704,1,5.89
2023-03-03,DEMO-01,LD-01,loader,2.8,0.883,0,0.0
2023-03-04,DEMO-01,LD-01,loader,6.98,0.709,1,7.5
2023-03-05,DEMO-01,LD-01,loader,1.75,0.927,0,0.0
2023-03-06,DEMO-01,LD-01,loader,1.36,0.943,0,0.0
2023-03-07,DEMO-01,LD-01,loader,1.57,0.934,0,0.0
2023-03-08,DEMO-01,LD-01,loader,3.5,0.854,0,0.0
2023-03-09,DEMO-01,LD-01,loader,1.07,0.956,0,0.0
2023-03-10,DEMO-01,LD-01,loader,1.16,0.952,0,0.0
2023-03-11,DEMO-01,LD-01,loader,1.29,0.946,0,0.0
2023-03-12,DEMO-01,LD-01,loader,0.73,0.97,0,0.0
2023-03-13,DEMO-01,LD-01,loader,0.63,0.974,0,0.0
2023-03-14,DEMO-01,LD-01,loader,1.32,0.945,0,0.0
2023-03-15,DEMO-01,LD-01,loader,2.36,0.902,0,0.0
2023-03-16,DEMO-01,LD-01,loader,0.46,0.981,0,0.0
2023-03-17,DEMO-01,LD-01,loader,0.98,0.959,0,0.0
2023-03-18,DEMO-01,LD-01,loader,0.78,0.968,0,0.0
2023-03-19,DEMO-01,LD-01,loader,0.83,0.965,0,0.0
2023-03-20,DEMO-01,LD-01,loader,1.91,0.92,0,0.0
2023-03-21,DEMO-01,LD-01,loader,2.58,0.893,0,0.0
2023-03-22,DEMO-01,LD-01,loader,1.14,0.953,0,0.0
2023-03-23,DEMO-01,LD-01,loader,0.69,0.971,0,0.0
2023-03-24,DEMO-01,LD-01,loader,0.4,0.983,0,0.0
2023-03-25,DEMO-01,LD-01,loader,2.88,0.88,0,0.0
2023-03-26,DEMO-01,LD-01,loader,0.61,0.974,0,0.0
2023-03-27,DEMO-01,LD-01,loader,2.89,0.88,0,0.0
2023-03-28,DEMO-01,LD-01,loader,1.01,0.958,0,0.0
2023-03-29,DEMO-01,LD-01,loader,0.57,0.976,0,0.0
2023-03-30,DEMO-01,LD-01,loader,1.27,0.947,0,0.0
2023-03-31,DEMO-01,LD-01,loader,1.33,0.945,0,0.0
2023-04-01,DEMO-01,LD-01,loader,0.73,0.97,0,0.0
2023-04-02,DEMO-01,LD-01,loader,0.24,0.99,0,0.0
2023-04-03,DEMO-01,LD-01,loader,1.65,0.931,0,0.0
2023-04-04,DEMO-01,LD-01,loader,1.0,0.958,0,0.0
2023-04-05,DEMO-01,LD-01,loader,2.65,0.89,0,0.0
2023-04-06,DEMO-01,LD-01,loader,3.58,0.851,0,0.0
2023-04-07,DEMO-01,LD-01,loader,2.57,0.893,0,0.0
2023-04-08,DEMO-01,LD-01,loader,1.47,0.939,0,0.0
2023-04-09,DEMO-01,LD-01,loader,0.73,0.969,0,0.0
2023-04-10,DEMO-01,LD-01,loader,0.34,0.986,0,0.0
2023-04-11,DEMO-01,LD-01,loader,2.05,0.914,0,0.0
2023-04-12,DEMO-01,LD-01,loader,1.99,0.917,0,0.0
2023-04-13,DEMO-01,LD-01,loader,1.47,0.939,0,0.0
2023-04-14,DEMO-01,LD-01,loader,1.74,0.928,0,0.0
2023-04-15,DEMO-01,LD-01,loader,2.75,0.885,0,0.0
2023-04-16,DEMO-01,LD-01,loader,3.04,0.873,0,0.0
2023-04-17,DEMO-01,LD-01,loader,1.05,0.956,0,0.0
2023-04-18,DEMO-01,LD-01,loader,2.76,0.885,0,0.0
2023-04-19,DEMO-01,LD-01,loader,0.5,0.979,0,0.0
2023-04-20,DEMO-01,LD-01,loader,8.44,0.649,1,8.91
2023-04-21,DEMO-01,LD-01,loader,9.11,0.62,1,8.17
2023-04-22,DEMO-01,LD-01,loader,2.14,0.911,0,0.0
2023-04-23,DEMO-01,LD-01,loader,1.12,0.953,0,0.0
2023-04-24,DEMO-01,LD-01,loader,2.94,0.877,0,0.0
2023-04-25,DEMO-01,LD-01,loader,1.7,0.929,0,0.0
2023-04-26,DEMO-01,LD-01,loader,1.53,0.936,0,0.0
2023-04-27,DEMO-01,LD-01,loader,1.45,0.94,0,0.0
2023-04-28,DEMO-01,LD-01,loader,0.51,0.979,0,0.0
2023-04-29,DEMO-01,LD-01,loader,1.07,0.955,0,0.0
2023-04-30,DEMO-01,LD-01,loader,0.97,0.96,0,0.0
2023-05-01,DEMO-01,LD-01,loader,1.96,0.919,0,0.0
2023-05-02,DEMO-01,LD-01,loader,0.19,0.992,0,0.0
2023-05-03,DEMO-01,LD-01,loader,2.5,0.896,0,0.0
2023-05-04,DEMO-01,LD-01,loader,2.19,0.909,0,0.0
2023-05-05,DEMO-01,LD-01,loader,0.6,0.975,0,0.0
2023-05-06,DEMO-01,LD-01,loader,1.05,0.956,0,0.0
2023-05-07,DEMO-01,LD-01,loader,0.31,0.987,0,0.0
2023-05-08,DEMO-01,LD-01,loader,0.85,0.965,0,0.0
2023-05-09,DEMO-01,LD-01,loader,0.78,0.967,0,0.0
2023-05-10,DEMO-01,LD-01,loader,0.48,0.98,0,0.0
2023-05-11,DEMO-01,LD-01,loader,1.27,0.947,0,0.0
2023-05-12,DEMO-01,LD-01,loader,1.42,0.941,0,0.0
2023-05-13,DEMO-01,LD-01,loader,0.98,0.959,0,0.0
2023-05-14,DEMO-01,LD-01,loader,0.45,0.981,0,0.0
2023-05-15,DEMO-01,LD-01,loader,1.92,0.92,0,0.0
2023-05-16,DEMO-01,LD-01,loader,2.93,0.878,0,0.0
2023-05-17,DEMO-01,LD-01,loader,2.08,0.914,0,0.0
2023-05-18,DEMO-01,LD-01,loader,1.68,0.93,0,0.0
2023-05-19,DEMO-01,LD-01,loader,2.43,0.899,0,0.0
2023-05-20,DEMO-01,LD-01,loader,1.34,0.944,0,0.0
2023-05-21,DEMO-01,LD-01,loader,2.19,0.909,0,0.0
2023-05-22,DEMO-01,LD-01,loader,1.99,0.917,0,0.0
2023-05-23,DEMO-01,LD-01,loader,0.76,0.969,0,0.0
2023-05-24,DEMO-01,LD-01,loader,0.44,0.982,0,0.0
2023-05-25,DEMO-01,LD-01,loader,2.52,0.895,0,0.0
2023-05-26,DEMO-01,LD-01,loader,3.76,0.843,0,0.0
2023-05-27,DEMO-01,LD-01,loader,1.57,0.935,0,0.0
2023-05-28,DEMO-01,LD-01,loader,0.73,0.969,0,0.0
2023-05-29,DEMO-01,LD-01,loader,0.93,0.961,0,0.0
2023-05-30,DEMO-01,LD-01,loader,1.62,0.932,0,0.0
2023-05-31,DEMO-01,LD-01,loader,2.77,0.884,0,0.0
2023-06-01,DEMO-01,LD-01,loader,1.1,0.954,0,0.0
2023-06-02,DEMO-01,LD-01,loader,1.86,0.922,0,0.0
2023-06-03,DEMO-01,LD-01,loader,2.3,0.904,0,0.0
2023-06-04,DEMO-01,LD-01,loader,3.34,0.861,0,0.0
2023-06-05,DEMO-01,LD-01,loader,2.32,0.903,0,0.0
2023-06-06,DEMO-01,LD-01,loader,2.34,0.902,0,0.0
2023-06-07,DEMO-01,LD-01,loader,1.11,0.954,0,0.0
2023-06-08,DEMO-01,LD-01,loader,1.66,0.931,0,0.0
2023-06-09,DEMO-01,LD-01,loader,3.25,0.865,0,0.0
2023-06-10,DEMO-01,LD-01,loader,5.62,0.766,1,4.65
2023-06-11,DEMO-01,LD-01,loader,7.36,0.693,1,6.49
2023-06-12,DEMO-01,LD-01,loader,1.52,0.937,0,0.0
2023-06-13,DEMO-01,LD-01,loader,1.92,0.92,0,0.0
2023-06-14,DEMO-01,LD-01,loader,2.38,0.901,0,0.0
2023-06-15,DEMO-01,LD-01,loader,2.19,0.909,0,0.0
2023-06-16,DEMO-01,LD-01,loader,3.58,0.851,1,3.74
2023-06-17,DEMO-01,LD-01,loader,3.19,0.867,0,0.0
2023-06-18,DEMO-01,LD-01,loader,6.3,0.737,0,0.0
2023-06-19,DEMO-01,LD-01,loader,3.22,0.866,0,0.0
2023-06-20,DEMO-01,LD-01,loader,1.03,0.957,0,0.0
2023-06-21,DEMO-01,LD-01,loader,0.74,0.969,0,0.0
2023-06-22,DEMO-01,LD-01,loader,1.92,0.92,0,0.0
2023-06-23,DEMO-01,LD-01,loader,9.06,0.622,0,0.0
2023-06-24,DEMO-01,LD-01,loader,0.73,0.97,0,0.0
2023-06-25,DEMO-01,LD-01,loader,2.24,0.907,0,0.0
2023-06-26,DEMO-01,LD-01,loader,7.06,0.706,1,4.37
2023-06-27,DEMO-01,LD-01,loader,0.64,0.973,0,0.0
2023-06-28,DEMO-01,LD-01,loader,10.29,0.571,0,0.0
2023-06-29,DEMO-01,LD-01,loader,1.32,0.945,0,0.0
2023-06-30,DEMO-01,LD-01,loader,7.26,0.698,0,0.0
2023-07-01,DEMO-01,LD-01,loader,6.43,0.732,0,0.0
2023-07-02,DEMO-01,LD-01,loader,1.88,0.922,0,0.0
2023-07-03,DEMO-01,LD-01,loader,0.81,0.966,0,0.0
2023-07-04,DEMO-01,LD-01,loader,3.56,0.852,0,0.0
2023-07-05,DEMO-01,LD-01,loader,1.15,0.952,0,0.0
2023-07-06,DEMO-01,LD-01,loader,0.52,0.978,0,0.0
2023-07-07,DEMO-01,LD-01,loader,2.43,0.899,0,0.0
2023-07-08,DEMO-01,LD-01,loader,4.83,0.799,0,0.0
2023-07-09,DEMO-01,LD-01,loader,3.02,0.874,0,0.0
2023-07-10,DEMO-01,LD-01,loader,5.16,0.785,0,0.0
2023-07-11,DEMO-01,LD-01,loader,1.73,0.928,0,0.0
2023-07-12,DEMO-01,LD-01,loader,4.1,0.829,0,0.0
2023-07-13,DEMO-01,LD-01,loader,10.02,0.583,0,0.0
2023-07-14,DEMO-01,LD-01,loader,0.78,0.968,0,0.0
2023-07-15,DEMO-01,LD-01,loader,3.38,0.859,0,0.0
2023-07-16,DEMO-01,LD-01,loader,14.63,0.39,0,0.0
2023-07-17,DEMO-01,LD-01,loader,4.17,0.826,0,0.0
2023-07-18,DEMO-01,LD-01,loader,12.73,0.469,0,0.0
2023-07-19,DEMO-01,LD-01,loader,4.37,0.818,0,0.0
2023-07-20,DEMO-01,LD-01,loader,12.12,0.495,0,0.0
2023-07-21,DEMO-01,LD-01,loader,6.31,0.737,0,0.0
2023-07-22,DEMO-01,LD-01,loader,3.97,0.835,0,0.0
2023-07-23,DEMO-01,LD-01,loader,2.82,0.883,0,0.0
2023-07-24,DEMO-01,LD-01,loader,6.91,0.712,0,0.0
2023-07-25,DEMO-01,LD-01,loader,0.55,0.977,0,0.0
2023-07-26,DEMO-01,LD-01,loader,14.27,0.405,0,0.0
2023-07-27,DEMO-01,LD-01,loader,14.2,0.408,1,1.52
2023-07-28,DEMO-01,LD-01,loader,4.03,0.832,0,0.0
2023-07-29,DEMO-01,LD-01,loader,3.3,0.863,0,0.0
2023-07-30,DEMO-01,LD-01,loader,3.98,0.834,0,0.0
2023-07-31,DEMO-01,LD-01,loader,1.5,0.938,0,0.0
2023-08-01,DEMO-01,LD-01,loader,0.89,0.963,0,0.0
2023-08-02,DEMO-01,LD-01,loader,2.09,0.913,0,0.0
2023-08-03,DEMO-01,LD-01,loader,7.29,0.696,0,0.0
2023-08-04,DEMO-01,LD-01,loader,8.32,0.653,0,0.0
2023-08-05,DEMO-01,LD-01,loader,5.27,0.78,0,0.0
2023-08-06,DEMO-01,LD-01,loader,2.7,0.887,0,0.0
2023-08-07,DEMO-01,LD-01,loader,0.59,0.975,0,0.0
2023-08-08,DEMO-01,LD-01,loader,2.27,0.905,0,0.0
2023-08-09,DEMO-01,LD-01,loader,2.99,0.875,0,0.0
2023-08-10,DEMO-01,LD-01,loader,1.75,0.927,0,0.0
2023-08-11,DEMO-01,LD-01,loader,0.58,0.976,0,0.0
2023-08-12,DEMO-01,LD-01,loader,2.68,0.888,0,0.0
2023-08-13,DEMO-01,LD-01,loader,6.55,0.727,0,0.0
2023-08-14,DEMO-01,LD-01,loader,0.88,0.963,0,0.0
2023-08-15,DEMO-01,LD-01,loader,1.78,0.926,0,0.0
2023-08-16,DEMO-01,LD-01,loader,1.58,0.934,0,0.0
2023-08-17,DEMO-01,LD-01,loader,0.69,0.971,0,0.0
2023-08-18,DEMO-01,LD-01,loader,1.93,0.919,0,0.0
2023-08-19,DEMO-01,LD-01,loader,1.07,0.955,0,0.0
2023-08-20,DEMO-01,LD-01,loader,2.68,0.888,0,0.0
2023-08-21,DEMO-01,LD-01,loader,0.31,0.987,0,0.0
2023-08-22,DEMO-01,LD-01,loader,0.51,0.979,0,0.0
2023-08-23,DEMO-01,LD-01,loader,2.75,0.886,0,0.0
2023-08-24,DEMO-01,LD-01,loader,1.16,0.952,0,0.0
2023-08-25,DEMO-01,LD-01,loader,2.89,0.879,0,0.0
2023-08-26,DEMO-01,LD-01,loader,3.61,0.849,0,0.0
2023-08-27,DEMO-01,LD-01,loader,0.63,0.974,0,0.0
2023-08-28,DEMO-01,LD-01,loader,0.55,0.977,0,0.0
2023-08-29,DEMO-01,LD-01,loader,1.64,0.932,0,0.0
2023-08-30,DEMO-01,LD-01,loader,5.23,0.782,0,0.0
2023-08-31,DEMO-01,LD-01,loader,3.5,0.854,0,0.0
2023-09-01,DEMO-01,LD-01,loader,3.36,0.86,0,0.0
2023-09-02,DEMO-01,LD-01,loader,2.23,0.907,0,0.0
2023-09-03,DEMO-01,LD-01,loader,0.91,0.962,0,0.0
2023-09-04,DEMO-01,LD-01,loader,1.11,0.954,0,0.0
2023-09-05,DEMO-01,LD-01,loader,1.85,0.923,0,0.0
2023-09-06,DEMO-01,LD-01,loader,1.1,0.954,0,0.0
2023-09-07,DEMO-01,LD-01,loader,0.61,0.975,0,0.0
2023-09-08,DEMO-01,LD-01,loader,0.26,0.989,0,0.0
2023-09-09,DEMO-01,LD-01,loader,4.38,0.818,0,0.0
2023-09-10,DEMO-01,LD-01,loader,0.11,0.995,0,0.0
2023-09-11,DEMO-01,LD-01,loader,4.69,0.805,0,0.0
2023-09-12,DEMO-01,LD-01,loader,0.53,0.978,0,0.0
2023-09-13,DEMO-01,LD-01,loader,1.97,0.918,0,0.0
2023-09-14,DEMO-01,LD-01,loader,4.93,0.795,0,0.0
2023-09-15,DEMO-01,LD-01,loader,2.36,0.902,0,0.0
2023-09-16,DEMO-01,LD-01,loader,0.59,0.976,0,0.0
2023-09-17,DEMO-01,LD-01,loader,2.16,0.91,0,0.0
2023-09-18,DEMO-01,LD-01,loader,4.44,0.815,0,0.0
2023-09-19,DEMO-01,LD-01,loader,1.05,0.956,0,0.0
2023-09-20,DEMO-01,LD-01,loader,3.89,0.838,0,0.0
2023-09-21,DEMO-01,LD-01,loader,1.25,0.948,0,0.0
2023-09-22,DEMO-01,LD-01,loader,2.74,0.886,0,0.0
2023-09-23,DEMO-01,LD-01,loader,0.99,0.959,0,0.0
2023-09-24,DEMO-01,LD-01,loader,0.69,0.971,0,0.0
2023-09-25,DEMO-01,LD-01,loader,0.22,0.991,0,0.0
2023-09-26,DEMO-01,LD-01,loader,0.85,0.964,0,0.0
2023-09-27,DEMO-01,LD-01,loader,0.92,0.962,0,0.0
2023-09-28,DEMO-01,LD-01,loader,0.31,0.987,0,0.0
2023-09-29,DEMO-01,LD-01,loader,3.48,0.855,0,0.0
2023-09-30,DEMO-01,LD-01,loader,0.46,0.981,0,0.0
2023-10-01,DEMO-01,LD-01,loader,0.92,0.962,0,0.0
2023-10-02,DEMO-01,LD-01,loader,1.22,0.949,0,0.0
2023-10-03,DEMO-01,LD-01,loader,1.5,0.938,0,0.0
2023-10-04,DEMO-01,LD-01,loader,0.63,0.974,0,0.0
2023-10-05,DEMO-01,LD-01,loader,5.97,0.751,1,4.23
2023-10-06,DEMO-01,LD-01,loader,1.7,0.929,0,0.0
2023-10-07,DEMO-01,LD-01,loader,0.99,0.959,0,0.0
2023-10-08,DEMO-01,LD-01,loader,1.09,0.955,0,0.0
2023-10-09,DEMO-01,LD-01,loader,1.59,0.934,0,0.0
2023-10-10,DEMO-01,LD-01,loader,1.34,0.944,0,0.0
2023-10-11,DEMO-01,LD-01,loader,2.95,0.877,0,0.0
2023-10-12,DEMO-01,LD-01,loader,1.78,0.926,0,0.0
2023-10-13,DEMO-01,LD-01,loader,1.07,0.955,0,0.0
2023-10-14,DEMO-01,LD-01,loader,4.81,0.799,0,0.0
2023-10-15,DEMO-01,LD-01,loader,0.14,0.994,0,0.0
2023-10-16,DEMO-01,LD-01,loader,6.78,0.717,1,7.14
2023-10-17,DEMO-01,LD-01,loader,0.44,0.982,0,0.0
2023-10-18,DEMO-01,LD-01,loader,0.77,0.968,0,0.0
2023-10-19,DEMO-01,LD-01,loader,6.49,0.729,1,5.59
2023-10-20,DEMO-01,LD-01,loader,1.42,0.941,0,0.0
2023-10-21,DEMO-01,LD-01,loader,3.13,0.87,0,0.0
2023-10-22,DEMO-01,LD-01,loader,2.52,0.895,0,0.0
2023-10-23,DEMO-01,LD-01,loader,1.75,0.927,0,0.0
2023-10-24,DEMO-01,LD-01,loader,2.37,0.901,0,0.0
2023-10-25,DEMO-01,LD-01,loader,2.92,0.878,0,0.0
2023-10-26,DEMO-01,LD-01,loader,3.23,0.866,1,3.6
2023-10-27,DEMO-01,LD-01,loader,3.05,0.873,0,0.0
2023-10-28,DEMO-01,LD-01,loader,0.92,0.962,0,0.0
2023-10-29,DEMO-01,LD-01,loader,1.62,0.932,0,0.0
2023-10-30,DEMO-01,LD-01,loader,1.09,0.955,0,0.0
2023-10-31,DEMO-01,LD-01,loader,2.3,0.904,0,0.0
2023-11-01,DEMO-01,LD-01,loader,0.55,0.977,0,0.0
2023-11-02,DEMO-01,LD-01,loader,11.59,0.517,1,8.48
2023-11-03,DEMO-01,LD-01,loader,1.04,0.957,0,0.0
2023-11-04,DEMO-01,LD-01,loader,3.64,0.848,0,0.0
2023-11-05,DEMO-01,LD-01,loader,2.74,0.886,0,0.0
2023-11-06,DEMO-01,LD-01,loader,0.64,0.973,0,0.0
2023-11-07,DEMO-01,LD-01,loader,3.11,0.87,0,0.0
2023-11-08,DEMO-01,LD-01,loader,2.23,0.907,0,0.0
2023-11-09,DEMO-01,LD-01,loader,10.28,0.571,1,8.38
2023-11-10,DEMO-01,LD-01,loader,1.81,0.925,0,0.0
2023-11-11,DEMO-01,LD-01,loader,1.21,0.95,0,0.0
2023-11-12,DEMO-01,LD-01,loader,1.32,0.945,0,0.0
2023-11-13,DEMO-01,LD-01,loader,2.32,0.903,0,0.0
2023-11-14,DEMO-01,LD-01,loader,1.72,0.928,0,0.0
2023-11-15,DEMO-01,LD-01,loader,1.17,0.951,0,0.0
2023-11-16,DEMO-01,LD-01,loader,0.58,0.976,0,0.0
2023-11-17,DEMO-01,LD-01,loader,7.1,0.704,1,7.67
2023-11-18,DEMO-01,LD-01,loader,0.35,0.985,0,0.0
2023-11-19,DEMO-01,LD-01,loader,1.21,0.95,0,0.0
2023-11-20,DEMO-01,LD-01,loader,2.52,0.895,0,0.0
2023-11-21,DEMO-01,LD-01,loader,0.14,0.994,0,0.0
2023-11-22,DEMO-01,LD-01,loader,1.27,0.947,0,0.0
2023-11-23,DEMO-01,LD-01,loader,3.2,0.867,0,0.0
2023-11-24,DEMO-01,LD-01,loader,1.41,0.941,0,0.0
2023-11-25,DEMO-01,LD-01,loader,0.36,0.985,0,0.0
2023-11-26,DEMO-01,LD-01,loader,1.44,0.94,0,0.0
2023-11-27,DEMO-01,LD-01,loader,0.4,0.983,0,0.0
2023-11-28,DEMO-01,LD-01,loader,2.41,0.9,0,0.0
2023-11-29,DEMO-01,LD-01,loader,0.13,0.995,0,0.0
2023-11-30,DEMO-01,LD-01,loader,0.8,0.967,0,0.0
2023-12-01,DEMO-01,LD-01,loader,6.13,0.745,1,5.96
2023-12-02,DEMO-01,LD-01,loader,2.99,0.875,0,0.0
2023-12-03,DEMO-01,LD-01,loader,1.19,0.95,0,0.0
2023-12-04,DEMO-01,LD-01,loader,0.27,0.989,0,0.0
2023-12-05,DEMO-01,LD-01,loader,5.98,0.751,1,6.68
2023-12-06,DEMO-01,LD-01,loader,0.62,0.974,0,0.0
2023-12-07,DEMO-01,LD-01,loader,0.67,0.972,0,0.0
2023-12-08,DEMO-01,LD-01,loader,1.34,0.944,0,0.0
2023-12-09,DEMO-01,LD-01,loader,1.15,0.952,0,0.0
2023-12-10,DEMO-01,LD-01,loader,0.4,0.983,0,0.0
2023-12-11,DEMO-01,LD-01,loader,0.46,0.981,0,0.0
2023-12-12,DEMO-01,LD-01,loader,1.54,0.936,0,0.0
2023-12-13,DEMO-01,LD-01,loader,1.48,0.939,0,0.0
2023-12-14,DEMO-01,LD-01,loader,0.77,0.968,0,0.0
2023-12-15,DEMO-01,LD-01,loader,4.75,0.802,0,0.0
2023-12-16,DEMO-01,LD-01,loader,0.29,0.988,0,0.0
2023-12-17,DEMO-01,LD-01,loader,1.49,0.938,0,0.0
2023-12-18,DEMO-01,LD-01,loader,2.85,0.881,0,0.0
2023-12-19,DEMO-01,LD-01,loader,0.83,0.965,0,0.0
2023-12-20,DEMO-01,LD-01,loader,0.78,0.968,0,0.0
2023-12-21,DEMO-01,LD-01,loader,0.4,0.983,0,0.0
2023-12-22,DEMO-01,LD-01,loader,3.95,0.835,0,0.0
2023-12-23,DEMO-01,LD-01,loader,1.03,0.957,0,0.0
2023-12-24,DEMO-01,LD-01,loader,2.78,0.884,0,0.0
2023-12-25,DEMO-01,LD-01,loader,1.06,0.956,0,0.0
2023-12-26,DEMO-01,LD-01,loader,2.42,0.899,0,0.0
2023-12-27,DEMO-01,LD-01,loader,1.88,0.922,0,0.0
2023-12-28,DEMO-01,LD-01,loader,3.88,0.838,0,0.0
2023-12-29,DEMO-01,LD-01,loader,1.06,0.956,0,0.0
2023-12-30,DEMO-01,LD-01,loader,5.73,0.761,1,5.91
2023-12-31,DEMO-01,LD-01,loader,1.09,0.955,0,0.0
2024-01-01,DEMO-01,LD-01,loader,0.4,0.983,0,0.0
2024-01-02,DEMO-01,LD-01,loader,3.52,0.853,0,0.0
2024-01-03,DEMO-01,LD-01,loader,0.3,0.987,0,0.0
2024-01-04,DEMO-01,LD-01,loader,1.01,0.958,0,0.0
2024-01-05,DEMO-01,LD-01,loader,10.26,0.573,1,7.15
2024-01-06,DEMO-01,LD-01,loader,1.55,0.935,0,0.0
2024-01-07,DEMO-01,LD-01,loader,1.63,0.932,0,0.0
2024-01-08,DEMO-01,LD-01,loader,1.42,0.941,0,0.0
2024-01-09,DEMO-01,LD-01,loader,1.25,0.948,0,0.0
2024-01-10,DEMO-01,LD-01,loader,1.16,0.952,0,0.0
2024-01-11,DEMO-01,LD-01,loader,3.72,0.845,0,0.0
2024-01-12,DEMO-01,LD-01,loader,2.12,0.911,0,0.0
2024-01-13,DEMO-01,LD-01,loader,1.61,0.933,0,0.0
2024-01-14,DEMO-01,LD-01,loader,2.05,0.915,0,0.0
2024-01-15,DEMO-01,LD-01,loader,0.65,0.973,0,0.0
2024-01-16,DEMO-01,LD-01,loader,1.33,0.945,0,0.0
2024-01-17,DEMO-01,LD-01,loader,0.45,0.981,0,0.0
2024-01-18,DEMO-01,LD-01,loader,1.32,0.945,0,0.0
2024-01-19,DEMO-01,LD-01,loader,0.98,0.959,0,0.0
2024-01-20,DEMO-01,LD-01,loader,0.83,0.965,0,0.0
2024-01-21,DEMO-01,LD-01,loader,1.9,0.921,0,0.0
2024-01-22,DEMO-01,LD-01,loader,0.19,0.992,0,0.0
2024-01-23,DEMO-01,LD-01,loader,1.19,0.951,0,0.0
2024-01-24,DEMO-01,LD-01,loader,1.06,0.956,0,0.0
2024-01-25,DEMO-01,LD-01,loader,2.02,0.916,0,0.0
2024-01-26,DEMO-01,LD-01,loader,0.83,0.965,0,0.0
2024-01-27,DEMO-01,LD-01,loader,3.1,0.871,0,0.0
2024-01-28,DEMO-01,LD-01,loader,1.03,0.957,0,0.0
2024-01-29,DEMO-01,LD-01,loader,0.82,0.966,0,0.0
2024-01-30,DEMO-01,LD-01,loader,0.53,0.978,0,0.0
2024-01-31,DEMO-01,LD-01,loader,2.98,0.876,0,0.0
2024-02-01,DEMO-01,LD-01,loader,0.53,0.978,0,0.0
2024-02-02,DEMO-01,LD-01,loader,3.73,0.844,1,2.55
2024-02-03,DEMO-01,LD-01,loader,2.19,0.909,0,0.0
2024-02-04,DEMO-01,LD-01,loader,0.58,0.976,0,0.0
2024-02-05,DEMO-01,LD-01,loader,1.7,0.929,0,0.0
2024-02-06,DEMO-01,LD-01,loader,2.76,0.885,0,0.0
2024-02-07,DEMO-01,LD-01,loader,6.85,0.715,1,6.93
2024-02-08,DEMO-01,LD-01,loader,11.11,0.537,1,9.83
2024-02-09,DEMO-01,LD-01,loader,0.75,0.969,0,0.0
2024-02-10,DEMO-01,LD-01,loader,1.41,0.941,0,0.0
2024-02-11,DEMO-01,LD-01,loader,5.61,0.766,1,4.71
2024-02-12,DEMO-01,LD-01,loader,2.93,0.878,0,0.0
2024-02-13,DEMO-01,LD-01,loader,2.27,0.905,0,0.0
2024-02-14,DEMO-01,LD-01,loader,0.9,0.962,0,0.0
2024-02-15,DEMO-01,LD-01,loader,0.93,0.961,0,0.0
2024-02-16,DEMO-01,LD-01,loader,0.59,0.975,0,0.0
2024-02-17,DEMO-01,LD-01,loader,2.4,0.9,0,0.0
2024-02-18,DEMO-01,LD-01,loader,1.42,0.941,0,0.0
2024-02-19,DEMO-01,LD-01,loader,1.68,0.93,0,0.0
2024-02-20,DEMO-01,LD-01,loader,0.18,0.993,0,0.0
2024-02-21,DEMO-01,LD-01,loader,1.45,0.94,0,0.0
2024-02-22,DEMO-01,LD-01,loader,0.59,0.976,0,0.0
2024-02-23,DEMO-01,LD-01,loader,1.39,0.942,0,0.0
2024-02-24,DEMO-01,LD-01,loader,1.1,0.954,0,0.0
2024-02-25,DEMO-01,LD-01,loader,2.16,0.91,0,0.0
2024-02-26,DEMO-01,LD-01,loader,0.28,0.988,0,0.0
2024-02-27,DEMO-01,LD-01,loader,0.28,0.988,0,0.0
2024-02-28,DEMO-01,LD-01,loader,4.07,0.831,0,0.0
2024-02-29,DEMO-01,LD-01,loader,1.17,0.951,0,0.0
2024-03-01,DEMO-01,LD-01,loader,0.91,0.962,0,0.0
